EXECUCAO_ID;RELATORIO;INDICE_ORIGINAL;LIDER;PRIORIDADE;PAGINA;LINHA_TR;ETAPA;INICIO;FIM;TEMPO_SEGUNDOS;STATUS;DETALHE;ERRO
20260629_174640;RELATORIO_16_AdrielSilva_P1;16;AdrielSilva;P1;;9;BROWSER_LAUNCH;2026-06-29 17:46:41;2026-06-29 17:46:42;0,862;OK;BrowserType.launch | OTIMIZADO: slow_mo reduzido de 300ms para 0ms;
20260629_174640;RELATORIO_16_AdrielSilva_P1;16;AdrielSilva;P1;;9;PAGE_GOTO;2026-06-29 17:46:43;2026-06-29 17:46:47;4,438;OK;Page.goto(url_oculta);
20260629_174640;RELATORIO_16_AdrielSilva_P1;16;AdrielSilva;P1;;9;PAGE_WAIT_TIMEOUT;2026-06-29 17:46:47;2026-06-29 17:46:49;2,007;OK;Page.wait_for_timeout;
20260629_174640;RELATORIO_16_AdrielSilva_P1;16;AdrielSilva;P1;;9;LOCATOR_WAIT_FOR;2026-06-29 17:46:49;2026-06-29 17:46:49;0,064;OK;Locator.wait_for;
20260629_174640;RELATORIO_16_AdrielSilva_P1;16;AdrielSilva;P1;;9;LOCATOR_FILL;2026-06-29 17:46:49;2026-06-29 17:46:49;0,034;OK;Locator.fill(valor_oculto);
20260629_174640;RELATORIO_16_AdrielSilva_P1;16;AdrielSilva;P1;;9;PAGE_WAIT_TIMEOUT;2026-06-29 17:46:49;2026-06-29 17:46:50;0,821;OK;Page.wait_for_timeout;
20260629_174640;RELATORIO_16_AdrielSilva_P1;16;AdrielSilva;P1;;9;PAGE_WAIT_TIMEOUT;2026-06-29 17:46:50;2026-06-29 17:46:51;0,808;OK;Page.wait_for_timeout;
20260629_174640;RELATORIO_16_AdrielSilva_P1;16;AdrielSilva;P1;;9;LOCATOR_WAIT_FOR;2026-06-29 17:46:51;2026-06-29 17:46:51;0,024;OK;Locator.wait_for;
20260629_174640;RELATORIO_16_AdrielSilva_P1;16;AdrielSilva;P1;;9;LOCATOR_FILL;2026-06-29 17:46:51;2026-06-29 17:46:51;0,021;OK;Locator.fill(valor_oculto);
20260629_174640;RELATORIO_16_AdrielSilva_P1;16;AdrielSilva;P1;;9;PAGE_WAIT_TIMEOUT;2026-06-29 17:46:51;2026-06-29 17:46:52;1,005;OK;Page.wait_for_timeout;
20260629_174640;RELATORIO_16_AdrielSilva_P1;16;AdrielSilva;P1;;9;LOCATOR_WAIT_FOR;2026-06-29 17:46:52;2026-06-29 17:46:52;0,017;OK;Locator.wait_for;
20260629_174640;RELATORIO_16_AdrielSilva_P1;16;AdrielSilva;P1;;9;LOCATOR_CLICK;2026-06-29 17:46:52;2026-06-29 17:46:52;0,077;OK;Locator.click;
20260629_174640;RELATORIO_16_AdrielSilva_P1;16;AdrielSilva;P1;;9;PAGE_WAIT_TIMEOUT;2026-06-29 17:46:52;2026-06-29 17:46:57;5,01;OK;Page.wait_for_timeout;
20260629_174640;RELATORIO_16_AdrielSilva_P1;16;AdrielSilva;P1;;9;PAGE_WAIT_LOAD_STATE;2026-06-29 17:46:57;2026-06-29 17:46:58;0,595;OK;Page.wait_for_load_state;
20260629_174640;RELATORIO_16_AdrielSilva_P1;16;AdrielSilva;P1;;9;PAGE_WAIT_LOAD_STATE;2026-06-29 17:46:58;2026-06-29 17:47:00;2,644;OK;Page.wait_for_load_state;
20260629_174640;RELATORIO_16_AdrielSilva_P1;16;AdrielSilva;P1;;9;LOCATOR_WAIT_FOR;2026-06-29 17:47:00;2026-06-29 17:47:00;0,028;OK;Locator.wait_for;
20260629_174640;RELATORIO_16_AdrielSilva_P1;16;AdrielSilva;P1;;9;LOCATOR_WAIT_FOR;2026-06-29 17:47:00;2026-06-29 17:47:00;0,006;OK;Locator.wait_for;
20260629_174640;RELATORIO_16_AdrielSilva_P1;16;AdrielSilva;P1;;9;LOCATOR_WAIT_FOR;2026-06-29 17:47:00;2026-06-29 17:47:00;0,007;OK;Locator.wait_for;
20260629_174640;RELATORIO_16_AdrielSilva_P1;16;AdrielSilva;P1;;9;LOCATOR_WAIT_FOR;2026-06-29 17:47:00;2026-06-29 17:47:00;0,007;OK;Locator.wait_for | OTIMIZADO: overlay APEX: timeout reduzido de 8000ms para 1000ms;
20260629_174640;RELATORIO_16_AdrielSilva_P1;16;AdrielSilva;P1;;9;PAGE_WAIT_TIMEOUT;2026-06-29 17:47:00;2026-06-29 17:47:03;3,015;OK;Page.wait_for_timeout;
20260629_174640;RELATORIO_16_AdrielSilva_P1;16;AdrielSilva;P1;;9;LOCATOR_WAIT_FOR;2026-06-29 17:47:03;2026-06-29 17:47:03;0,025;OK;Locator.wait_for;
