EXECUCAO_ID;RELATORIO;INDICE_ORIGINAL;LIDER;PRIORIDADE;PAGINA;LINHA_TR;ETAPA;INICIO;FIM;TEMPO_SEGUNDOS;STATUS;DETALHE;ERRO
20260629_104706;RELATORIO_08_LucasRamos_P9;8;LucasRamos;P9;;9;BROWSER_LAUNCH;2026-06-29 10:47:07;2026-06-29 10:47:08;0,577;OK;BrowserType.launch | OTIMIZADO: slow_mo reduzido de 300ms para 0ms;
20260629_104706;RELATORIO_08_LucasRamos_P9;8;LucasRamos;P9;;9;PAGE_GOTO;2026-06-29 10:47:08;2026-06-29 10:47:21;12,886;OK;Page.goto(url_oculta);
20260629_104706;RELATORIO_08_LucasRamos_P9;8;LucasRamos;P9;;9;PAGE_WAIT_TIMEOUT;2026-06-29 10:47:21;2026-06-29 10:47:23;2,005;OK;Page.wait_for_timeout;
20260629_104706;RELATORIO_08_LucasRamos_P9;8;LucasRamos;P9;;9;LOCATOR_WAIT_FOR;2026-06-29 10:47:23;2026-06-29 10:47:23;0,066;OK;Locator.wait_for;
20260629_104706;RELATORIO_08_LucasRamos_P9;8;LucasRamos;P9;;9;LOCATOR_FILL;2026-06-29 10:47:23;2026-06-29 10:47:23;0,035;OK;Locator.fill(valor_oculto);
20260629_104706;RELATORIO_08_LucasRamos_P9;8;LucasRamos;P9;;9;PAGE_WAIT_TIMEOUT;2026-06-29 10:47:23;2026-06-29 10:47:24;0,804;OK;Page.wait_for_timeout;
20260629_104706;RELATORIO_08_LucasRamos_P9;8;LucasRamos;P9;;9;PAGE_WAIT_TIMEOUT;2026-06-29 10:47:24;2026-06-29 10:47:25;0,803;OK;Page.wait_for_timeout;
20260629_104706;RELATORIO_08_LucasRamos_P9;8;LucasRamos;P9;;9;LOCATOR_WAIT_FOR;2026-06-29 10:47:25;2026-06-29 10:47:25;0,012;OK;Locator.wait_for;
20260629_104706;RELATORIO_08_LucasRamos_P9;8;LucasRamos;P9;;9;LOCATOR_FILL;2026-06-29 10:47:25;2026-06-29 10:47:25;0,015;OK;Locator.fill(valor_oculto);
20260629_104706;RELATORIO_08_LucasRamos_P9;8;LucasRamos;P9;;9;PAGE_WAIT_TIMEOUT;2026-06-29 10:47:25;2026-06-29 10:47:26;1,004;OK;Page.wait_for_timeout;
20260629_104706;RELATORIO_08_LucasRamos_P9;8;LucasRamos;P9;;9;LOCATOR_WAIT_FOR;2026-06-29 10:47:26;2026-06-29 10:47:26;0,015;OK;Locator.wait_for;
20260629_104706;RELATORIO_08_LucasRamos_P9;8;LucasRamos;P9;;9;LOCATOR_CLICK;2026-06-29 10:47:26;2026-06-29 10:47:26;0,059;OK;Locator.click;
20260629_104706;RELATORIO_08_LucasRamos_P9;8;LucasRamos;P9;;9;PAGE_WAIT_TIMEOUT;2026-06-29 10:47:26;2026-06-29 10:47:31;5,005;OK;Page.wait_for_timeout;
20260629_104706;RELATORIO_08_LucasRamos_P9;8;LucasRamos;P9;;9;PAGE_WAIT_LOAD_STATE;2026-06-29 10:47:31;2026-06-29 10:47:44;13,094;OK;Page.wait_for_load_state;
20260629_104706;RELATORIO_08_LucasRamos_P9;8;LucasRamos;P9;;9;PAGE_WAIT_LOAD_STATE;2026-06-29 10:47:44;2026-06-29 10:47:48;3,744;OK;Page.wait_for_load_state;
20260629_104706;RELATORIO_08_LucasRamos_P9;8;LucasRamos;P9;;9;LOCATOR_WAIT_FOR;2026-06-29 10:47:48;2026-06-29 10:47:48;0,032;OK;Locator.wait_for;
20260629_104706;RELATORIO_08_LucasRamos_P9;8;LucasRamos;P9;;9;LOCATOR_WAIT_FOR;2026-06-29 10:47:48;2026-06-29 10:47:48;0,008;OK;Locator.wait_for;
20260629_104706;RELATORIO_08_LucasRamos_P9;8;LucasRamos;P9;;9;LOCATOR_WAIT_FOR;2026-06-29 10:47:48;2026-06-29 10:47:48;0,01;OK;Locator.wait_for;
20260629_104706;RELATORIO_08_LucasRamos_P9;8;LucasRamos;P9;;9;LOCATOR_WAIT_FOR;2026-06-29 10:47:48;2026-06-29 10:47:48;0,008;OK;Locator.wait_for | OTIMIZADO: overlay APEX: timeout reduzido de 8000ms para 1000ms;
20260629_104706;RELATORIO_08_LucasRamos_P9;8;LucasRamos;P9;;9;PAGE_WAIT_TIMEOUT;2026-06-29 10:47:48;2026-06-29 10:47:51;3,004;OK;Page.wait_for_timeout;
20260629_104706;RELATORIO_08_LucasRamos_P9;8;LucasRamos;P9;;9;LOCATOR_WAIT_FOR;2026-06-29 10:47:51;2026-06-29 10:47:51;0,025;OK;Locator.wait_for;
